smh_115,@DrKumarVishwas Badi Behen Haar Gai ab debate ka kya hoga.!!! ;) @thekiranbedi ab Tamasha nai ho payega...lol #AAPSweep #AAPKiDilli,CAG
smh_116,"Direct hit 
sensational South Africa
Rohit Sharma departs
#Ind 9/1 
#IndvsSA",NAG
smh_117,"#fnind PM मोदी का कांग्रेस पर करारा हमला यूपीए ने NDA सरकार की योजनाओं के बदले नाम #BeefBan
#NirbhayaInsulted
#SAvIRE http://t.co/KczxgKs5Wl",OAG
smh_118,"#DelhiDecides घोंडा से आप के
श्री दत्त शर्मा ने बीजेपी के साहब सिंह
चौहान को 8093 मतों से हराया
#AAPSweep",NAG
smh_119,BJP ke 3 Bandar aye hai chunn ke !!! #AAPSweep,OAG
smh_120,"Kar liya tha India ne irada PAKKA...
Maar diya pak k khilaf jeet ka CHAKKA .... #जयहिन्द #IndvsPak #CWC15",OAG
smh_121,अबे बीफ नहीं खाओगे तो मर जाओगे क्या कलमुहे यहाँ मायावती जी ने रोटी नहीं खाई जब से लोक सभा के नतीजे आये हैं। #BeefBan,OAG
smh_122,"RT @drsandeepNEWS24: #AAPSweep:@ArvindKejriwal को #ZPlus सुरक्षा देने पर@news24tvchannel पर बोले@DrKumarVishwas,कहा #Kejriwal किसी तरह की …",CAG
smh_123,बड़े बजुर्ग कहते ते की टाइम पे शादी कर दो ! घर पे मन लघेग ! #RahulOnLeave,CAG
smh_124,"अरे BC क्या कर रहे हो विकेट लो इन गांडू लोगोँ के
#IndvsSA",OAG
smh_125,"ओ गुरु सारे बन्दे आज अपनी पत्नीयो को #MSG  दिखा लाओ 2 दिन बेहोश रहेगी औरआप कल को #IndvsPak का मैच शांति से देख पाओगे। ठोको RT
@varanasilive",OAG
smh_126,Shahid Afridi: India walle uch-nich kuch nahi dekhte. .  Aaj UAE me bhi sabko batting mil jayega aaj í ½í¸í ½í¸ #IndvsUAE #wc2015,NAG
smh_127,पवन बंसल ने कहा #RailBudget2015 निराशाजनक है बात तो सही है क्योंकि जब मामा-भांजा घूस लेंगे तभी आशाजनक बजट होगा @ZeeNewsHindi,OAG
smh_128,#aapsweep लोकसभा में बीजेपी की जीत कांग्रेस का विरोध मात्र थी । मोदी या शाह के पास कोई जादुई छड़ी नहीं थी दिल्ली यही दिखा रही है।,CAG
smh_129,RT @pramiladixit: @thekiranbedi ने एक बार फिर प्रधानमंत्री की गाड़ी उठा ली😜 #5saalKejriwal #AAPKiDilli #AAPSweep,CAG
smh_130,"RT @Shailav_: Kiran: सुन रहा है ना तू?
AK :हा 
Kiran : रो रही हु में.. #DelhiDecides #AAPKiDilli",CAG
smh_131,"यात्री किराए नही बढ़ाया जाएगा... मतलब रेलवे मे विश्व स्तरीय सेवा जारी रहेगी... ;)

#RailBudget2015",CAG
smh_132,"Itne to karwa do ab ""@sk00monu: Bhai 300 to karwa hi dena yaar. #IndvsSA""",NAG
smh_133,"Bhencho, replay dikhaana bandh karo ~~ Amla. #IndvsSA",OAG
smh_134,RT @YesIamSaffron: कल @AamAadmiParty के पाकि अब्बा जान की टीम हिन्दूस्तानि शेरो के सामने घूटने टेक छक्का बनगयी छ: बार हारकर #IndvsPak http:…,OAG
smh_135,"India Na Gand Pakistan ki Aise Phadi Ki OLX Pe
Dalne Layak Bhi Na ChodiÃ­ í ½í¸
#Indvspak",OAG
smh_136,पंखे तो चलते नही ट्रेन में पहले उनको ठीक करो CCTV बाद में लगाना प्रभु।  #RailBudget2015,CAG
smh_137,"@MhaAgyaani @DIXIT_G उधर पाक कि टीम, केजरी की जीत देख कर के अपने हौसले बुलंद कर रही है । सोच रही कि वे भी जीत जाएंगे । #IndvsPak",CAG
smh_138,"अनुष्का शर्मा को कोई बोलो भाई २-4 चुम्बन विराट को मेसेज कर दे जिससे कुछ स्टेमिना तो बड़े भाई का आज बॉल नही खिच रही है
#CWC15 #IndvsSA",OAG
smh_139,"मुझे नही लगता केजरीवाल का कोई भी वादा मोदी के वादो का आधा भी है,केजरीवाल के 70 वादे मिलाकर भी 'हर खाते मे 15 लाख' वादे से छोटे है
#AAPSweep""",CAG
smh_140,@sushianand @Indianxpress aur try karo Dictator banna #AAPRift #BeefBan @cnni,OAG
smh_141,"Phele kisi me kuch karne nahi diya 
 Aur ab koi rokne wala nahi hai 😄 #AAPSweep",CAG
smh_142,#IndvsPak  Lola oru 6 adichtu oru varusham suthiktu irupan,NAG
smh_143,Cmon raina.. Bhai 100 poore karne hai #IndvsPak,NAG
smh_144,#AAPSweep 10 lakh ke suit utar kar apne sade kapdo me aa jayo nahi to public bina kapdo kar kar ke zadoo baja degi ye public sab janti hai.,OAG
smh_145,"RT @krishnpria: Breaking News: भारत की जीत के साथ ही पाकिस्तान में सभी टेलीविजन शोरूम की सुरक्षा बढ़ा दी गयी है...

#IndVsSA",CAG
smh_146,"बहनचोद कुछ भोसड़ीवाले इतने नाजुक मौके पर भी शायरी पेल रहे हे, सचिन को क्या मुह दिखाओगे बे 😡😡🙏🙏 #IndvsPak  #जयहिन्द",OAG
smh_147,"Sabka badla lega tera kohli.

#IndvsPak",CAG
smh_148,"vikas ke naare pe jeetne wali #bjp ke vikas ke naaro ki hawa nikal gai

#KiskiDilli 
#DelhiDecides 
#AAPKIDILLI",OAG
smh_149,"आप ने तो कुछ अलग ही कर दिया यार.. #KiskiDilli #DelhiResults
#DelhiDecides",NAG
smh_150,"और इसी के साथ अफ़्रीकी खिलाड़ी मैदान पे आते हुए।
#IndvsSA http://t.co/kT4br9XHkM",NAG
smh_151,"शेर के पांव में अगर कांटा चुभ जाये तो
इसका मतलब ये कतई नही की अब राज कुत्ते करेंगे

जय श्री राम 
 #AAPSweep
#DelhiDecides",OAG
smh_152,"बधाइयां बधाइयां,modiji was right, झूठ बार बार नहीं चलता ओर दिल्ली ने दिखा दिया कि झूठ बार बार नहीं चलता।।।
#KudosAAPVolunteers #AAPSweep",OAG
smh_153,"ना पैसे से ना दारु से, सरकार बन गई झाड़ू से!!  #AAP #delhidecides #Dillikiski @aamaadmiparty",NAG
smh_154,@jeet30 ekhon nischoi #IndVsSa Match dekhcho? tomar Sunday ta khuuuuuuub bhalo katuk sona dada!,NAG
smh_155,Modiji ko Swaccha Bharat Abhiyan bhari pad gaya #BJPWashedOff #AAPSweep,CAG
smh_156,"#AAPSweep अभी दिल्ली हुई हमारी है, अब पंजाब की बारी है |",CAG
smh_157,"Kya ??
Ek aur wicket gir gaya SA ka ?? 
Kuch naya bolo yar.....
#IndvsSA",NAG
smh_158,"#IndvsSA
किसी ने शायद ही सोचा होगा कि साउथ अफ्रीका इतनी जल्दी घुटने टेक देगा। 
#CWC15",NAG
smh_159,#AAPSweep जो चुतिये दिल्ली मे मोदी की हार मान रहे है उनको यह तो मालूम है ना कि ६७MLA  का मतलब मोदी के ७ MP होते है व उनके पास ३३१ MP है,OAG
smh_160,"RT @KHUSHAHALSINGH: मीडिया अग्रेज़ी शब्दो का उपयोग करके साजीसन हिंदुओ की भावनाओ से बचरही है!
कमीनो""गौमाता का माँस""क्यो नही बोल रहे हो?ये बी…",OAG
smh_161,@ITwingDSS @AmbikaInsan @Gurmeetramrahim @MSGTheFilm #BlockBusterMSG dhan dhan satguru tera hi aasra Woooow yeh toh shuruwat ki jhalak h,NAG
smh_162,"Haari hui #BJP yaha hain @AmitShahOffice kaha hain 
#DelhiDecides #KiskiDilli",CAG
smh_163,@NupurSharmaBJP @ArvindKejriwal बम ब्लास्ट हो गया जी #AAPSweep  #ThankYouDelhi,NAG
smh_164,"#LandAcquisitionBill बिल 100 साल पहले गुलाम भारत की कृषि व्यवस्था को खत्म करने के लिए लाया गया था, यही काम आज हो रहा हैं बिना रोक टोक के।",OAG
smh_165,"कांग्रेस को गरीबों कीबात करते देख महसूस होता है, जैसे होटलमालिक, अपने यहां काम करनेवाले बैरा के हक की लड़ाई लड़ रहा हो। #LandAcquisitionBill",OAG
smh_166,kuch log iss desh main rehkar desh ke sath gaddari krte hai...unko @narendramodi ji kab saza doge?? #BeefBan,OAG
smh_167,"RT akinsan777: RT jsingh341: RT insanpritpal3: RT meenuinsan: Gurmeetramrahim #MSG3SuccessfulWeeks 
papaji Dil nhi lag rha😒😒, kb aaoge aap🙏…",NAG
smh_168,RT @abhiru80: ६० वर्षों से देश की जनता के आँखों में धूल झोंक कर देश को लूटने वाली कांग्रेस को इतना बेहतरीन #RailBudget2015  भी निराशा जनक ल…,OAG
smh_169,Rishtey mein toh hum Pakistan ke baap lagte hai naam hai India. #Intro #BigBCommentaryDebut #IndVsPak,CAG
smh_170,"RT @monsun14: चेतन भगत का ""मोहन जो दड़ो"" में एक 2 एकड़ का प्लाट था , अगली किताब उस पर आ रही है #LandAcquisitionBill",CAG
smh_171,"RT @mataonline: ‘प्रियांका लाओ, काँग्रेस बचाओ’चे नारे
http://t.co/RABoQG4UMW बातमी
#delhi #priyankagandhi #DelhiDecides @mataonline http://…",NAG
smh_172,"ये @narendramodi 
के मन्त्रीमण्डल की तरह ही उनकी
SM आर्मी में बेहद नक्कारा और
प्रेसर में बावली हो जाती है ।
#DelhiDecides",OAG
smh_173,भक्तो को दिल्ली की जाग्रत जनता का सन्देश.......बकलोली छोड़ कुछ रचनात्मक काम करे..। #AAPSweep,CAG
smh_174,Dhawan da. . . Rohit da. . . . Vada vada india la vanthu parunga da.  #INDvsPAK #IndvsPak #CWC15 #WC15,NAG
smh_175,"RT @punjabkesari: पुलिस के आला अधिकारियों से मिले केजरीवाल, स्वीकार कर सकते हैं बढ़ी हुई सुरक्षा - सूत्र 
#AAPSweep #DelhiDecides #Kejriwal…",NAG
smh_176,Bass ye dikhado DeVilliers aur DuPlessis ko.Match Jeet jayenge hum. #IndvsSA   http://t.co/PzuyzPgVHw,NAG
smh_177,रहाणे आज सांडे का तेल पी कर आया है ! #IndvsSA,CAG
smh_178,'Yeh aawaz to kutte key munh sey bhi achhi lagti hai' . #Shamitabh #IshqEfillum @shamitabhMovie #SHamitabhMovie,NAG
smh_179,"दिल्ली :  भावी CM  अरविंद केजरीवाल से मुलाकात में PM मोदी ने कहा कि दिल्ली को पूर्ण राज्य का दर्जा देने के बारे में विचार करेंगे। #AAPStorm""",CAG
smh_180,RT InsaAnjali: RT sonaminsan1: Gurmeetramrahim #MSGTheFilm tera nur kre cham cham ghna hiii te to lage pyara..... #MSG3Successfulweeks,NAG
smh_181,RT JasvirSjasvir: RT jsingh341: RT insan_tulsi: RT SonamAroraInsan: Gurmeetramrahim #BlockBusterMSG &amp; #MustWatchMS… http://t.co/4Yu9VCgRmk,NAG
smh_182,"जो कहते थे अरविंद,
आरजक हैं 
भगोड़ा हैं 
बन्दर हैं 
वो देखलें हमारा अरविंद मुकद्दर का सि
#AAPSweep",CAG
smh_183,"Kuchh toh phool khilaayein hai, kuchh aur khilaanay hain, Mushqil ye hai abhi baagh mein kaantay kaiin puranay hain - #UnionBudget2015",NAG
smh_184,"India wale be like, ""Kab phorenge?""
#IndvsSA",NAG
smh_185,"RT @die_hard_msdian: क्या ये सरकार""""झूठ पर ही चलती है""""मोदी से पर्रिकर सब""""झूठ ही झूट #LandAcquisitionBill #ArvindAnnaBack @AAPforINDIA htt…",CAG
smh_186,"RT @dr_sandeepyadav: पाकिस्तानी टीम:
अल्लाह तेरा रहम है, हमने 200 तो बना लिए थे।

@anil_artani 
#IndvsSA #BleedBlue",CAG
smh_187,फिल्मी कुकरमुत्तों को दिल्ली और लोगों की नहीं पड़ी है . उन्हें स्टेज शो मिल जायें और कुछ धुनें और बना लें सफल हो जाएंंगे #AAPSweep,CAG
smh_188,२०० के मफलर ने ९ लाख के सूट को हरा दिया ! #DelhiDecides,CAG
